country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","18-04-2026 22:00:00",18.459883,73.852193,CO,22,100,58
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","18-04-2026 22:00:00",18.459883,73.852193,OZONE,10,73,47
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","18-04-2026 22:00:00",31.0325454,76.5623046,PM10,15,39,22
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","18-04-2026 22:00:00",23.555190,74.440010,PM2.5,18,301,68
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","18-04-2026 22:00:00",23.555190,74.440010,PM10,56,250,110
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","18-04-2026 22:00:00",23.555190,74.440010,SO2,2,16,8
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","18-04-2026 22:00:00",25.106006,76.469948,PM10,79,167,126
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","18-04-2026 22:00:00",25.106006,76.469948,CO,9,51,23
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","18-04-2026 22:00:00",25.106006,76.469948,OZONE,24,246,124
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","18-04-2026 22:00:00",23.7176342,92.7192841,PM10,79,119,100
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","18-04-2026 22:00:00",23.7176342,92.7192841,CO,3,4,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","18-04-2026 22:00:00",20.832874,85.104082,CO,40,75,52
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","18-04-2026 22:00:00",20.832874,85.104082,OZONE,1,146,95
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","18-04-2026 22:00:00",21.51161,86.89088,NH3,1,2,1
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","18-04-2026 22:00:00",22.1166054,85.3945546,NH3,1,5,2
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","18-04-2026 22:00:00","30.736056 ",76.209694,NO2,26,31,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","18-04-2026 22:00:00","30.736056 ",76.209694,SO2,7,11,9
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","18-04-2026 22:00:00",30.649961,76.331442,PM2.5,68,361,139
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","18-04-2026 22:00:00",30.649961,76.331442,SO2,3,128,34
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","18-04-2026 22:00:00",30.649961,76.331442,OZONE,34,56,38
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","18-04-2026 22:00:00",19.235581,73.159121,PM10,57,127,99
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","18-04-2026 22:00:00",19.235581,73.159121,CO,13,39,25
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","18-04-2026 22:00:00",26.05374,91.86796,NH3,1,2,1
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","18-04-2026 22:00:00",29.610750,74.283608,CO,40,72,54
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","18-04-2026 22:00:00",26.902909,75.836858,PM10,48,127,80
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","18-04-2026 22:00:00",26.902909,75.836858,NH3,5,16,7
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","18-04-2026 22:00:00",26.902909,75.836858,CO,7,102,38
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","18-04-2026 22:00:00",26.843698,75.766894,PM2.5,13,140,60
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","18-04-2026 22:00:00",26.843698,75.766894,NO2,14,46,22
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","18-04-2026 22:00:00",26.843698,75.766894,CO,12,106,45
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","18-04-2026 22:00:00",26.9164092,75.7994901,NO2,1,88,18
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","18-04-2026 22:00:00",26.9164092,75.7994901,NH3,21,88,44
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","18-04-2026 22:00:00",26.786682,75.827928,CO,57,102,70
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","18-04-2026 22:00:00",26.786682,75.827928,OZONE,6,124,72
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","18-04-2026 22:00:00",26.960669,75.771817,NH3,3,6,4
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","18-04-2026 22:00:00",25.747299,71.393989,OZONE,34,67,54
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","18-04-2026 22:00:00",27.215415,77.50873,NO2,9,75,24
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","18-04-2026 22:00:00",27.215415,77.50873,NH3,7,11,9
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","18-04-2026 22:00:00",27.215415,77.50873,OZONE,48,150,106
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","18-04-2026 22:00:00",25.339605,74.618883,NO2,9,48,24
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","18-04-2026 22:00:00",28.194909,76.862296,NH3,4,13,7
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","18-04-2026 22:00:00",28.207266,76.829265,OZONE,1,131,68
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","18-04-2026 22:00:00",28.018792,73.292658,OZONE,5,150,94
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","18-04-2026 22:00:00",25.435774,75.644272,PM2.5,20,143,62
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","18-04-2026 22:00:00",25.435774,75.644272,NO2,4,73,46
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","18-04-2026 22:00:00",26.960669,75.771817,CO,34,114,59
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","18-04-2026 22:00:00",26.960669,75.771817,OZONE,2,101,47
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","18-04-2026 22:00:00",26.9502929,75.730943,NO2,31,118,53
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","18-04-2026 22:00:00",26.9502929,75.730943,CO,13,114,67
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","18-04-2026 22:00:00",26.9502929,75.730943,OZONE,13,52,34
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","18-04-2026 22:00:00",26.912329,70.909168,CO,11,26,16
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","18-04-2026 22:00:00",25.344694,72.626208,NO2,3,103,22
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","18-04-2026 22:00:00",24.588397,76.172782,OZONE,25,159,106
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","18-04-2026 22:00:00",28.108988,75.386577,PM10,53,216,103
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","18-04-2026 22:00:00",28.108988,75.386577,CO,10,32,15
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","18-04-2026 22:00:00",25.435774,75.644272,SO2,1,23,8
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","18-04-2026 22:00:00",25.435774,75.644272,OZONE,2,226,82
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","18-04-2026 22:00:00",24.892047,74.623527,NO2,5,93,42
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","18-04-2026 22:00:00",24.892047,74.623527,CO,4,115,22
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","18-04-2026 22:00:00",24.892047,74.623527,OZONE,2,116,73
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","18-04-2026 22:00:00",28.296139,74.961696,PM2.5,15,124,61
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","18-04-2026 22:00:00",26.699557,77.898881,SO2,NA,NA,NA
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","18-04-2026 22:00:00",23.837789,73.714926,PM2.5,8,83,45
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","18-04-2026 22:00:00",23.837789,73.714926,NH3,15,29,17
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","18-04-2026 22:00:00",23.837789,73.714926,SO2,3,10,6
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","18-04-2026 22:00:00",24.041198,74.780702,NO2,11,52,22
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","18-04-2026 22:00:00",24.041198,74.780702,SO2,2,17,6
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","18-04-2026 22:00:00",24.041198,74.780702,CO,12,33,18
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","18-04-2026 22:00:00",25.036360,73.883502,NH3,11,21,14
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","18-04-2026 22:00:00",26.031443,76.359327,PM10,95,445,206
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","18-04-2026 22:00:00",24.885261,72.857549,NO2,2,34,11
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","18-04-2026 22:00:00",24.885261,72.857549,NH3,3,12,5
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","18-04-2026 22:00:00",24.885261,72.857549,OZONE,24,68,59
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","18-04-2026 22:00:00",29.931624,73.864511,SO2,3,5,4
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","18-04-2026 22:00:00",25.164090,75.858137,OZONE,1,120,47
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","18-04-2026 22:00:00",25.196024,75.855668,CO,12,114,44
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","18-04-2026 22:00:00",25.14389,75.821256,NH3,5,21,12
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","18-04-2026 22:00:00",25.14389,75.821256,SO2,4,84,17
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","18-04-2026 22:00:00",27.213494,73.734444,CO,16,65,33
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","18-04-2026 22:00:00",25.771061," 73.340227",PM2.5,9,95,53
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","18-04-2026 22:00:00",25.771061," 73.340227",NO2,10,18,15
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","18-04-2026 22:00:00",25.771061," 73.340227",SO2,3,11,7
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","18-04-2026 22:00:00",25.771061," 73.340227",CO,8,75,40
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","18-04-2026 22:00:00",26.268249,73.0193853,OZONE,12,78,51
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","18-04-2026 22:00:00",26.295810,73.082283,PM10,43,227,95
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","18-04-2026 22:00:00",26.358805,73.047444,OZONE,31,93,74
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","18-04-2026 22:00:00",26.253384,72.976571,CO,14,24,17
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","18-04-2026 22:00:00",26.506177,77.025989,PM2.5,22,179,71
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","18-04-2026 22:00:00",26.159933,75.780517,OZONE,3,133,70
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","18-04-2026 22:00:00",13.0664,"80.2112 ",NH3,1,2,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","18-04-2026 22:00:00",13.1278,80.2642,PM10,9,125,55
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","18-04-2026 22:00:00",13.1278,80.2642,CO,26,38,30
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-04-2026 22:00:00",13.1662,80.2584,NO2,4,7,5
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-04-2026 22:00:00",13.1662,80.2584,NH3,1,4,2
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","18-04-2026 22:00:00",13.164544,80.26285,PM2.5,9,60,17
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","18-04-2026 22:00:00",12.9533,80.2357,PM2.5,1,128,45
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","18-04-2026 22:00:00",12.9533,80.2357,SO2,3,8,5
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","18-04-2026 22:00:00",10.942451,76.978996,PM10,51,72,61
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","18-04-2026 22:00:00",17.4559458,78.4332152,CO,37,66,51
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","18-04-2026 22:00:00",17.417094,78.457437,NH3,4,6,5
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","18-04-2026 22:00:00",17.417094,78.457437,OZONE,11,55,30
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","18-04-2026 22:00:00",17.349694,78.451437,PM2.5,50,105,74
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","18-04-2026 22:00:00",17.349694,78.451437,PM10,70,130,100
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","18-04-2026 22:00:00",17.349694,78.451437,NO2,4,12,7
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","18-04-2026 22:00:00",23.8175497,91.2726974,PM10,63,124,94
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","18-04-2026 22:00:00",23.8175497,91.2726974,OZONE,1,9,4
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","18-04-2026 22:00:00",27.23711,78.01936,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","18-04-2026 22:00:00",27.23711,78.01936,OZONE,5,6,5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","18-04-2026 22:00:00",27.106972,78.000111,PM2.5,22,247,56
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","18-04-2026 22:00:00",27.106972,78.000111,NH3,5,5,5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","18-04-2026 22:00:00",27.106972,78.000111,CO,10,35,20
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","18-04-2026 22:00:00",28.359581,79.414455,OZONE,7,41,19
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","18-04-2026 22:00:00",28.38910936,79.42963708,CO,22,46,38
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","18-04-2026 22:00:00",28.38910936,79.42963708,OZONE,1,30,12
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","18-04-2026 22:00:00",28.406963,77.849831,SO2,7,37,22
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","18-04-2026 22:00:00",28.406963,77.849831,OZONE,3,93,51
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","18-04-2026 22:00:00",27.168897,78.376960,PM2.5,12,85,44
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","18-04-2026 22:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","18-04-2026 22:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","18-04-2026 22:00:00",27.1594,78.3953,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","18-04-2026 22:00:00",27.1594,78.3953,SO2,2,4,3
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","18-04-2026 22:00:00",28.646233,77.358075,PM2.5,18,426,165
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","18-04-2026 22:00:00",28.646233,77.358075,NO2,28,122,61
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","18-04-2026 22:00:00",28.646233,77.358075,CO,24,161,161
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","18-04-2026 22:00:00",28.757294,77.278792,NO2,8,107,44
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","18-04-2026 22:00:00",28.685382,77.453839,NH3,10,23,14
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","18-04-2026 22:00:00",28.685382,77.453839,SO2,12,53,26
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","18-04-2026 22:00:00",28.685382,77.453839,OZONE,5,105,13
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","18-04-2026 22:00:00",28.6603346,77.3572563,OZONE,10,121,55
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","18-04-2026 22:00:00","28.739153 ","77.273668 ",CO,43,104,65
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-04-2026 22:00:00",26.730136,83.433859,PM10,17,143,102
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-04-2026 22:00:00",26.730136,83.433859,NO2,11,12,11
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-04-2026 22:00:00",26.730136,83.433859,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","18-04-2026 22:00:00",13.4127,80.1081,PM10,52,118,90
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","18-04-2026 22:00:00",13.4127,80.1081,NO2,15,32,21
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","18-04-2026 22:00:00",11.258242,77.552761,PM2.5,29,58,42
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","18-04-2026 22:00:00",11.258242,77.552761,NH3,3,4,4
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","18-04-2026 22:00:00",11.258242,77.552761,CO,44,46,45
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","18-04-2026 22:00:00","8.816428 ",78.099039,PM10,40,126,86
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","18-04-2026 22:00:00","8.816428 ",78.099039,SO2,4,18,11
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","18-04-2026 22:00:00","8.816428 ",78.099039,CO,26,43,37
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","18-04-2026 22:00:00",17.460103,78.334361,CO,14,26,24
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","18-04-2026 22:00:00",28.47272,77.482000,NH3,8,15,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","18-04-2026 22:00:00",28.557054,77.453663,SO2,8,20,14
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","18-04-2026 22:00:00",28.557054,77.453663,OZONE,3,145,56
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","18-04-2026 22:00:00",28.725645,77.749675,NH3,1,22,8
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-04-2026 22:00:00",25.4547,78.6039,PM2.5,16,57,37
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-04-2026 22:00:00",25.4547,78.6039,SO2,9,23,16
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-04-2026 22:00:00",25.4547,78.6039,OZONE,4,11,8
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","18-04-2026 22:00:00",26.428282,80.327067,PM10,48,142,87
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","18-04-2026 22:00:00",27.19865833,78.00598056,SO2,17,18,18
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","18-04-2026 22:00:00",27.19865833,78.00598056,OZONE,6,160,61
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","18-04-2026 22:00:00",27.19412,77.96237,PM10,80,402,153
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","18-04-2026 22:00:00",27.19412,77.96237,CO,10,80,31
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","18-04-2026 22:00:00",27.169338,78.03582,NH3,3,3,3
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","18-04-2026 22:00:00",28.964949,77.278761,NO2,10,62,21
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","18-04-2026 22:00:00",28.359581,79.414455,NO2,2,3,2
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","18-04-2026 22:00:00",17.544899,78.486949,PM2.5,45,58,50
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","18-04-2026 22:00:00",17.544899,78.486949,NO2,13,16,14
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","18-04-2026 22:00:00",17.37206,78.50864,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","18-04-2026 22:00:00",17.37206,78.50864,NO2,12,17,14
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","18-04-2026 22:00:00",17.37206,78.50864,OZONE,18,62,34
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","18-04-2026 22:00:00",17.528544,78.286195,NO2,10,18,14
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","18-04-2026 22:00:00",17.528544,78.286195,NH3,3,5,4
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","18-04-2026 22:00:00",17.518400,78.278777,OZONE,22,85,68
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","18-04-2026 22:00:00",17.5316895,78.218939,NO2,6,9,8
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","18-04-2026 22:00:00",17.585705,78.126199,NH3,3,5,4
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","18-04-2026 22:00:00",17.470431,78.566959,CO,18,40,23
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","18-04-2026 22:00:00",17.518400,78.278777,PM2.5,43,163,57
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","18-04-2026 22:00:00",26.906111,80.948222,PM10,147,293,187
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","18-04-2026 22:00:00",26.906111,80.948222,NH3,8,18,13
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","18-04-2026 22:00:00",26.90723,80.98579,NO2,31,32,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","18-04-2026 22:00:00",26.90723,80.98579,CO,12,20,16
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","18-04-2026 22:00:00",26.8458805,80.9365541,PM2.5,86,379,225
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","18-04-2026 22:00:00",26.8458805,80.9365541,SO2,2,17,9
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","18-04-2026 22:00:00",26.83399722,80.8917361,PM10,126,215,149
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","18-04-2026 22:00:00",26.83399722,80.8917361,NO2,51,59,53
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","18-04-2026 22:00:00",26.83399722,80.8917361,CO,33,58,52
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","18-04-2026 22:00:00",28.999264,77.7590354,PM2.5,8,174,55
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","18-04-2026 22:00:00",28.999264,77.7590354,SO2,34,50,39
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","18-04-2026 22:00:00",28.9535882,77.7622941,SO2,6,14,10
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","18-04-2026 22:00:00","28.972677 ","77.641018 ",PM2.5,70,376,219
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","18-04-2026 22:00:00","28.972677 ","77.641018 ",NO2,19,149,59
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","18-04-2026 22:00:00","28.972677 ","77.641018 ",OZONE,8,248,172
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-04-2026 22:00:00",29.063510,77.709723,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-04-2026 22:00:00",29.063510,77.709723,PM10,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-04-2026 22:00:00",29.063510,77.709723,NH3,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-04-2026 22:00:00",29.063510,77.709723,SO2,NA,NA,NA
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","18-04-2026 22:00:00","28.798171 ","77.540243 ",NH3,3,8,3
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","18-04-2026 22:00:00","28.798171 ","77.540243 ",SO2,12,100,29
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","18-04-2026 22:00:00","28.798171 ","77.540243 ",OZONE,9,95,55
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","18-04-2026 22:00:00",28.83526,78.74460,PM10,20,163,56
